Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1987-03-29,4421.4585,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-03-30,4181.0415,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-03-31,4131.0415,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-01,4350.2085,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-02,4580.3125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-03,4931.146,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-04,5526.771,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-05,6231.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-06,7038.9585,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-07,7941.6665,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-08,8524.167,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-09,8736.667,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-10,8415.7295,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-11,8191.0415,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-12,8340.1045,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-13,8010.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-14,7609.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-15,7510.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-16,7967.5,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-17,9111.1455,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-18,10779.2705,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-19,11542.708,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-20,10883.333,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-21,9939.583,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-22,9674.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-23,10490.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-24,12596.875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-25,14690.625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-26,16389.584,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-27,17995.834,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-28,20240.625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-29,23926.041,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-04-30,27998.959,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-01,30338.541,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-02,28142.709,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-03,23942.709,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-04,20629.166,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-05,19065.625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-06,19087.5,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-07,20141.666,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-08,21837.5,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-09,23070.834,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-10,23325.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-11,22871.875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-12,21859.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-13,21471.875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-14,21161.459,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-15,19966.666,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-16,19244.791,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-17,19141.666,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-18,19960.416,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-19,19835.416,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-20,18393.75,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-21,16601.041,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-22,15431.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-23,14312.5,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-24,13422.917,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-25,12913.542,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-26,12759.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-27,14822.917,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-28,15760.417,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-29,14687.5,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-30,13509.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-05-31,13482.292,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-01,16006.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-02,15327.083,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-03,14004.167,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-04,12792.708,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-05,11879.167,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-06,11209.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-07,10763.542,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-08,10803.125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-09,11081.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-10,11335.417,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-11,11246.875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-12,10678.125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-13,10049.4795,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-14,9412.708,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-15,8925.5205,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-16,8887.128,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-17,8838.6455,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-18,8861.667,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-19,9216.7705,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-20,8869.4795,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-21,8479.792,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-22,8187.2915,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-23,7815.521,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-24,7349.0625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-25,6933.5415,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-26,6611.4585,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-27,6294.6875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-28,5957.9165,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-29,5711.6665,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-06-30,5515.521,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-01,5422.2915,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-02,5424.7915,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-03,5340.2085,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-04,5180.8335,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-05,5060.104,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-06,4964.7915,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-07,4809.5835,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-08,4690.3125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-09,4346.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-10,3825.3125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-11,3828.0208,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-12,3850.5208,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-13,3838.5417,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-14,4106.316,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-15,4518.5415,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-16,4261.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-17,4068.5417,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-18,4385.9375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-19,5008.854,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-20,6102.0835,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-21,5856.771,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-22,5404.1665,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-23,5409.7915,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-24,5231.6665,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-25,4914.375,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-26,4652.0835,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-27,4358.9585,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-28,4099.271,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-29,3944.6875,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-30,3951.9792,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-07-31,3868.2292,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-01,3788.6458,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-02,3708.75,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-03,3539.2708,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-04,3425.3125,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-05,3334.5833,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-06,3265.4167,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-07,3188.75,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-08,3129.5833,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-09,3054.2708,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-10,2988.2292,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-11,2915.7292,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-12,2860.625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-13,2835.625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-14,2845.5208,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-15,3035.4167,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-16,3298.0208,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-17,3383.5715,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-18,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-19,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-20,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-21,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-22,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-23,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-24,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-25,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-26,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-27,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-28,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-29,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-30,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-08-31,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-01,,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-02,2795.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-03,2749.8958,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-04,2708.3333,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-05,2682.2917,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-06,2661.25,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-07,2631.5625,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-08,2625.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-09,2609.8958,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-10,2599.3813,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-11,2578.969,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-12,2561.9587,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-13,2527.0103,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-14,2511.6494,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-15,2509.1753,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-16,2513.8145,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-17,2507.0103,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-18,2487.3196,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-19,2517.0103,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-20,2583.299,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-21,2630.9277,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-22,2651.237,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-23,2651.9587,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-24,2636.3918,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-25,2605.2578,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-26,2588.2473,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-27,2636.4949,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-28,2747.3196,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-29,2784.1238,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-09-30,2781.237,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-01,2767.4226,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-02,2753.8145,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-03,2781.9587,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-04,2762.5774,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-05,2758.763,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-06,2745.9795,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-07,2769.7917,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-08,2801.6667,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-09,2852.0833,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-10,2864.9485,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-11,2872.9897,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-12,2880.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-13,2937.4226,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-14,2998.5566,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-15,3052.9897,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-16,3100.103,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-17,3176.8042,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-18,3187.2166,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-19,3230.3093,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-20,3243.8145,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-21,3234.3298,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-22,3272.0618,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-23,3289.2783,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-24,3299.3813,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-25,3293.2258,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-26,3327.1133,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-27,3358.66,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-28,3338.5566,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-29,3321.237,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-30,3303.5051,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-10-31,3315.6702,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-11-01,3327.835,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-11-02,3370.8247,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-11-03,3430.0,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-11-04,3468.66,streamflow,13317000,ft3/s,"['A', '[91]']",0
1987-11-05,3429.5876,streamflow,13317000,ft3/s,"['A', '[91]']",0
